,U,delta,r
0,7.699147701263428,0.25253206491470337,1.3416423826129176e-05
1,7.699147701263428,0.25253206491470337,1.3416423826129176e-05
2,7.699147701263428,0.25253206491470337,1.3416423826129176e-05
3,7.699147701263428,0.25253206491470337,1.3416423826129176e-05
4,7.699147701263428,0.39175811409950256,2.0813171431655064e-05
5,7.699147701263428,0.39175811409950256,2.0813171431655064e-05
6,7.699147701263428,0.39175811409950256,2.0813171431655064e-05
7,7.699147701263428,0.557823657989502,2.963583574455697e-05
8,7.699147701263428,0.557823657989502,2.963583574455697e-05
9,7.699147701263428,0.557823657989502,2.963583574455697e-05
10,7.699147701263428,0.557823657989502,2.963583574455697e-05
11,7.699147701263428,0.6285356283187866,3.3392592740710825e-05
12,7.699147701263428,0.6285356283187866,3.3392592740710825e-05
13,7.699147701263428,0.6285356283187866,3.3392592740710825e-05
14,7.699147701263428,0.6285356283187866,3.3392592740710825e-05
15,7.699147701263428,0.7893974184989929,4.1938797949114814e-05
16,7.699147701263428,0.7893974184989929,4.1938797949114814e-05
17,7.699147701263428,0.7893974184989929,4.1938797949114814e-05
18,7.699147701263428,0.7893974184989929,4.1938797949114814e-05
19,7.699147701263428,0.9000707268714905,4.7818604798521847e-05
20,7.699147701263428,0.9000707268714905,4.7818604798521847e-05
21,7.699147701263428,0.9000707268714905,4.7818604798521847e-05
22,7.699147701263428,0.8579419255256653,4.55804038210772e-05
23,7.699147701263428,0.8579419255256653,4.55804038210772e-05
24,7.699147701263428,0.8579419255256653,4.55804038210772e-05
25,7.699147701263428,0.8579419255256653,4.55804038210772e-05
26,7.699147701263428,0.7611479759216309,4.043797162012197e-05
27,7.699147701263428,0.7611479759216309,4.043797162012197e-05
28,7.699147701263428,0.7611479759216309,4.043797162012197e-05
29,7.699147701263428,0.7076135277748108,3.75938143406529e-05
30,7.699147701263428,0.7076135277748108,3.75938143406529e-05
31,7.699147701263428,0.7076135277748108,3.75938143406529e-05
32,7.699147701263428,0.7076135277748108,3.75938143406529e-05
33,7.699147701263428,0.7350804805755615,3.90530658478383e-05
34,7.699147701263428,0.7350804805755615,3.90530658478383e-05
35,7.699147701263428,0.7350804805755615,3.90530658478383e-05
36,7.699147701263428,0.5927658677101135,3.149223266518675e-05
37,7.699147701263428,0.5927658677101135,3.149223266518675e-05
38,7.699147701263428,0.5927658677101135,3.149223266518675e-05
39,7.699147701263428,0.5620325803756714,2.9859445930924267e-05
40,7.699147701263428,0.5620325803756714,2.9859445930924267e-05
41,7.699147701263428,0.5620325803756714,2.9859445930924267e-05
42,7.699147701263428,0.681861162185669,3.622565418481827e-05
43,7.699147701263428,0.681861162185669,3.622565418481827e-05
44,7.699147701263428,0.681861162185669,3.622565418481827e-05
45,7.699147701263428,0.5166469216346741,2.7448215405456722e-05
46,7.699147701263428,0.5166469216346741,2.7448215405456722e-05
47,7.699147701263428,0.5166469216346741,2.7448215405456722e-05
48,7.699147701263428,0.5166469216346741,2.7448215405456722e-05
49,7.699147701263428,0.395760715007782,2.1025820387876593e-05
50,7.699147701263428,0.395760715007782,2.1025820387876593e-05
51,7.699147701263428,0.395760715007782,2.1025820387876593e-05
52,7.699147701263428,0.41700753569602966,2.215461245214101e-05
53,7.699147701263428,0.41700753569602966,2.215461245214101e-05
54,7.699147701263428,0.41700753569602966,2.215461245214101e-05
55,7.699147701263428,0.5707747340202332,3.0323897590278648e-05
56,7.699147701263428,0.5707747340202332,3.0323897590278648e-05
57,7.699147701263428,0.5707747340202332,3.0323897590278648e-05
58,7.699147701263428,0.5707747340202332,3.0323897590278648e-05
59,7.699147701263428,0.5564557313919067,2.9563163479906507e-05
60,7.699147701263428,0.5564557313919067,2.9563163479906507e-05
61,7.699147701263428,0.5564557313919067,2.9563163479906507e-05
62,7.699147701263428,0.5564557313919067,2.9563163479906507e-05
63,7.699147701263428,0.6645519137382507,3.530605317791924e-05
64,7.699147701263428,0.6645519137382507,3.530605317791924e-05
65,7.699147701263428,0.6645519137382507,3.530605317791924e-05
66,7.699147701263428,0.7476539611816406,3.972106787841767e-05
67,7.699147701263428,0.7476539611816406,3.972106787841767e-05
68,7.699147701263428,0.7476539611816406,3.972106787841767e-05
69,7.699147701263428,0.5864240527153015,3.1155304895946756e-05
70,7.699147701263428,0.5864240527153015,3.1155304895946756e-05
71,7.699147701263428,0.5864240527153015,3.1155304895946756e-05
72,7.699147701263428,0.7103111743927002,3.773713615373708e-05
73,7.699147701263428,0.7103111743927002,3.773713615373708e-05
74,7.699147701263428,0.7103111743927002,3.773713615373708e-05
75,7.699147701263428,0.6178621649742126,3.282553734607063e-05
76,7.699147701263428,0.6178621649742126,3.282553734607063e-05
77,7.699147701263428,0.6178621649742126,3.282553734607063e-05
78,7.699147701263428,0.5294862985610962,2.813034188875463e-05
79,7.699147701263428,0.5294862985610962,2.813034188875463e-05
80,7.699147701263428,0.5294862985610962,2.813034188875463e-05
81,7.699147701263428,0.5294862985610962,2.813034188875463e-05
82,7.699147701263428,0.5794280171394348,3.0783627153141424e-05
83,7.699147701263428,0.5794280171394348,3.0783627153141424e-05
84,7.699147701263428,0.5794280171394348,3.0783627153141424e-05
85,7.699147701263428,0.5794280171394348,3.0783627153141424e-05
86,7.699147701263428,0.41884589195251465,2.2252281269175e-05
87,7.699147701263428,0.41884589195251465,2.2252281269175e-05
88,7.699147701263428,0.41884589195251465,2.2252281269175e-05
89,7.699147701263428,0.32193878293037415,1.7103839127230458e-05
90,7.699147701263428,0.32193878293037415,1.7103839127230458e-05
91,7.699147701263428,0.32193878293037415,1.7103839127230458e-05
92,7.699147701263428,0.3330349922180176,1.7693351765046827e-05
93,7.699147701263428,0.3330349922180176,1.7693351765046827e-05
94,7.699147701263428,0.3330349922180176,1.7693351765046827e-05
95,7.699147701263428,0.3330349922180176,1.7693351765046827e-05
96,7.699147701263428,0.4849114716053009,2.5762186851352453e-05
97,7.699147701263428,0.4849114716053009,2.5762186851352453e-05
98,7.699147701263428,0.4849114716053009,2.5762186851352453e-05
99,7.699147701263428,0.5452771186828613,2.8969268896616995e-05
100,7.699147701263428,0.5452771186828613,2.8969268896616995e-05
101,7.699147701263428,0.5452771186828613,2.8969268896616995e-05
102,7.699147701263428,0.4283944070339203,2.2759570128982887e-05
103,7.699147701263428,0.4283944070339203,2.2759570128982887e-05
104,7.699147701263428,0.4283944070339203,2.2759570128982887e-05
105,7.699147701263428,0.4283944070339203,2.2759570128982887e-05
106,7.699147701263428,0.5074127912521362,2.695762668736279e-05
107,7.699147701263428,0.5074127912521362,2.695762668736279e-05
108,7.699147701263428,0.5074127912521362,2.695762668736279e-05
109,7.699147701263428,0.5074127912521362,2.695762668736279e-05
110,7.699147701263428,0.6040432453155518,3.209137139492668e-05
111,7.699147701263428,0.6040432453155518,3.209137139492668e-05
112,7.699147701263428,0.6040432453155518,3.209137139492668e-05
113,7.699147701263428,0.47127217054367065,2.5037563318619505e-05
114,7.699147701263428,0.47127217054367065,2.5037563318619505e-05
115,7.699147701263428,0.47127217054367065,2.5037563318619505e-05
116,7.699147701263428,0.47127217054367065,2.5037563318619505e-05
117,7.699147701263428,0.5894691944122314,3.131708945147693e-05
118,7.699147701263428,0.5894691944122314,3.131708945147693e-05
119,7.699147701263428,0.5894691944122314,3.131708945147693e-05
120,7.699147701263428,0.5894691944122314,3.131708945147693e-05
121,7.699147701263428,0.4313989579677582,2.291919372510165e-05
122,7.699147701263428,0.4313989579677582,2.291919372510165e-05
123,7.699147701263428,0.4313989579677582,2.291919372510165e-05
124,7.699147701263428,0.5918635725975037,3.14442950184457e-05
125,7.699147701263428,0.5918635725975037,3.14442950184457e-05
126,7.699147701263428,0.5918635725975037,3.14442950184457e-05
127,7.699147701263428,0.5918635725975037,3.14442950184457e-05
128,7.699147701263428,0.6925216913223267,3.679202200146392e-05
129,7.699147701263428,0.6925216913223267,3.679202200146392e-05
130,7.699147701263428,0.6925216913223267,3.679202200146392e-05
131,7.699147701263428,0.6925216913223267,3.679202200146392e-05
132,7.699147701263428,0.7220364809036255,3.8360070902854204e-05
133,7.699147701263428,0.7220364809036255,3.8360070902854204e-05
134,7.699147701263428,0.7220364809036255,3.8360070902854204e-05
135,7.699147701263428,0.7220364809036255,3.8360070902854204e-05
136,7.699147701263428,0.7630139589309692,4.053710654261522e-05
137,7.699147701263428,0.7630139589309692,4.053710654261522e-05
138,7.699147701263428,0.7630139589309692,4.053710654261522e-05
139,7.699147701263428,0.7630139589309692,4.053710654261522e-05
140,7.699147701263428,0.720288872718811,3.826722240773961e-05
141,7.699147701263428,0.720288872718811,3.826722240773961e-05
142,7.699147701263428,0.720288872718811,3.826722240773961e-05
143,7.699147701263428,0.720288872718811,3.826722240773961e-05
144,7.699147701263428,0.6921632289886475,3.6772977182408795e-05
145,7.699147701263428,0.6921632289886475,3.6772977182408795e-05
146,7.699147701263428,0.6921632289886475,3.6772977182408795e-05
147,7.699147701263428,0.6921632289886475,3.6772977182408795e-05
148,7.699147701263428,0.7835749387741089,4.1629460611147806e-05
149,7.699147701263428,0.7835749387741089,4.1629460611147806e-05
150,7.699147701263428,0.7835749387741089,4.1629460611147806e-05
151,7.699147701263428,0.7835749387741089,4.1629460611147806e-05
152,7.699147701263428,0.6527191400527954,3.4677406802074984e-05
153,7.699147701263428,0.6527191400527954,3.4677406802074984e-05
154,7.699147701263428,0.6527191400527954,3.4677406802074984e-05
155,7.699147701263428,0.6527191400527954,3.4677406802074984e-05
156,7.699147701263428,0.571171224117279,3.034496148757171e-05
157,7.699147701263428,0.571171224117279,3.034496148757171e-05
158,7.699147701263428,0.571171224117279,3.034496148757171e-05
159,7.699147701263428,0.571171224117279,3.034496148757171e-05
160,7.699147701263428,0.5406624674797058,2.872410368581768e-05
161,7.699147701263428,0.5406624674797058,2.872410368581768e-05
162,7.699147701263428,0.5406624674797058,2.872410368581768e-05
163,7.699147701263428,0.5406624674797058,2.872410368581768e-05
164,7.699147701263428,0.5451636910438538,2.8963240765733644e-05
165,7.699147701263428,0.5451636910438538,2.8963240765733644e-05
166,7.699147701263428,0.5451636910438538,2.8963240765733644e-05
167,7.699147701263428,0.5451636910438538,2.8963240765733644e-05
168,7.699147701263428,0.4176328182220459,2.2187832655617967e-05
169,7.699147701263428,0.4176328182220459,2.2187832655617967e-05
170,7.699147701263428,0.4176328182220459,2.2187832655617967e-05
171,7.699147701263428,0.49724820256233215,2.64176069322275e-05
172,7.699147701263428,0.49724820256233215,2.64176069322275e-05
173,7.699147701263428,0.49724820256233215,2.64176069322275e-05
174,7.699147701263428,0.43758025765419006,2.3247592253028415e-05
175,7.699147701263428,0.43758025765419006,2.3247592253028415e-05
176,7.699147701263428,0.43758025765419006,2.3247592253028415e-05
177,7.699147701263428,0.3719252645969391,1.9759499991778284e-05
178,7.699147701263428,0.3719252645969391,1.9759499991778284e-05
179,7.699147701263428,0.3719252645969391,1.9759499991778284e-05
180,7.699147701263428,0.3719252645969391,1.9759499991778284e-05
181,7.699147701263428,0.23977407813072205,1.2738623809127603e-05
182,7.699147701263428,0.23977407813072205,1.2738623809127603e-05
183,7.699147701263428,0.23977407813072205,1.2738623809127603e-05
184,7.699147701263428,0.23977407813072205,1.2738623809127603e-05
185,7.699147701263428,0.2264356017112732,1.2029981917294208e-05
186,7.699147701263428,0.2264356017112732,1.2029981917294208e-05
187,7.699147701263428,0.2264356017112732,1.2029981917294208e-05
188,7.699147701263428,0.39828523993492126,2.1159943571547046e-05
189,7.699147701263428,0.39828523993492126,2.1159943571547046e-05
190,7.699147701263428,0.39828523993492126,2.1159943571547046e-05
191,7.699147701263428,0.39828523993492126,2.1159943571547046e-05
192,7.699147701263428,0.24302825331687927,1.291151056648232e-05
193,7.699147701263428,0.24302825331687927,1.291151056648232e-05
194,7.699147701263428,0.24302825331687927,1.291151056648232e-05
195,7.699147701263428,0.24302825331687927,1.291151056648232e-05
196,7.699147701263428,0.3490127921104431,1.8542214093031362e-05
197,7.699147701263428,0.3490127921104431,1.8542214093031362e-05
198,7.699147701263428,0.3490127921104431,1.8542214093031362e-05
199,7.699147701263428,0.28264808654785156,1.501641690992983e-05
200,7.699147701263428,0.28264808654785156,1.501641690992983e-05
201,7.699147701263428,0.28264808654785156,1.501641690992983e-05
202,7.699147701263428,0.28264808654785156,1.501641690992983e-05
203,7.699147701263428,0.33009403944015503,1.753710603225045e-05
204,7.699147701263428,0.33009403944015503,1.753710603225045e-05
205,7.699147701263428,0.33009403944015503,1.753710603225045e-05
206,7.699147701263428,0.34415990114212036,1.8284392353962176e-05
207,7.699147701263428,0.34415990114212036,1.8284392353962176e-05
208,7.699147701263428,0.34415990114212036,1.8284392353962176e-05
209,7.699147701263428,0.34415990114212036,1.8284392353962176e-05
210,7.699147701263428,0.3401920795440674,1.807359149097465e-05
211,7.699147701263428,0.3401920795440674,1.807359149097465e-05
212,7.699147701263428,0.3401920795440674,1.807359149097465e-05
213,7.699147701263428,0.3401920795440674,1.807359149097465e-05
214,7.699147701263428,0.46944376826286316,2.494042564649135e-05
215,7.699147701263428,0.46944376826286316,2.494042564649135e-05
216,7.699147701263428,0.46944376826286316,2.494042564649135e-05
217,7.699147701263428,0.46944376826286316,2.494042564649135e-05
218,7.699147701263428,0.48846039175987244,2.5950732378987595e-05
219,7.699147701263428,0.48846039175987244,2.5950732378987595e-05
220,7.699147701263428,0.48846039175987244,2.5950732378987595e-05
221,7.699147701263428,0.48846039175987244,2.5950732378987595e-05
222,7.699147701263428,0.6584411859512329,3.498140722513199e-05
223,7.699147701263428,0.6584411859512329,3.498140722513199e-05
