,U,delta,r
0,7.8457770347595215,0.027103843167424202,1.465720060878084e-06
1,7.8457770347595215,0.027103843167424202,1.465720060878084e-06
2,7.8457770347595215,0.027103843167424202,1.465720060878084e-06
3,7.8457770347595215,-0.08374571055173874,-4.5287956709216814e-06
4,7.8457770347595215,-0.08374571055173874,-4.5287956709216814e-06
5,7.8457770347595215,-0.08374571055173874,-4.5287956709216814e-06
6,7.8457770347595215,-0.08058511465787888,-4.3578770601016e-06
7,7.8457770347595215,-0.08058511465787888,-4.3578770601016e-06
8,7.8457770347595215,-0.08058511465787888,-4.3578770601016e-06
9,7.8457770347595215,-0.10425494611263275,-5.637892627419205e-06
10,7.8457770347595215,-0.10425494611263275,-5.637892627419205e-06
11,7.8457770347595215,-0.10425494611263275,-5.637892627419205e-06
12,7.8457770347595215,-0.10425494611263275,-5.637892627419205e-06
13,7.8457770347595215,-0.07905472069978714,-4.27511622547172e-06
14,7.8457770347595215,-0.07905472069978714,-4.27511622547172e-06
15,7.8457770347595215,-0.07905472069978714,-4.27511622547172e-06
16,7.8457770347595215,-0.19254444539546967,-1.041240739141358e-05
17,7.8457770347595215,-0.19254444539546967,-1.041240739141358e-05
18,7.8457770347595215,-0.19254444539546967,-1.041240739141358e-05
19,7.8457770347595215,-0.19254444539546967,-1.041240739141358e-05
20,7.8457770347595215,-0.2247597575187683,-1.2154545402154326e-05
21,7.8457770347595215,-0.2247597575187683,-1.2154545402154326e-05
22,7.8457770347595215,-0.2247597575187683,-1.2154545402154326e-05
23,7.8457770347595215,-0.2247597575187683,-1.2154545402154326e-05
24,7.8457770347595215,-0.21796268224716187,-1.1786973118432797e-05
25,7.8457770347595215,-0.21796268224716187,-1.1786973118432797e-05
26,7.8457770347595215,-0.21796268224716187,-1.1786973118432797e-05
27,7.8457770347595215,-0.21796268224716187,-1.1786973118432797e-05
28,7.8457770347595215,-0.29406675696372986,-1.5902523955446668e-05
29,7.8457770347595215,-0.29406675696372986,-1.5902523955446668e-05
30,7.8457770347595215,-0.29406675696372986,-1.5902523955446668e-05
31,7.8457770347595215,-0.29406675696372986,-1.5902523955446668e-05
32,7.8457770347595215,-0.3639422655105591,-1.968124706763774e-05
33,7.8457770347595215,-0.3639422655105591,-1.968124706763774e-05
34,7.8457770347595215,-0.3639422655105591,-1.968124706763774e-05
35,7.8457770347595215,-0.3639422655105591,-1.968124706763774e-05
36,7.8457770347595215,-0.5380637049674988,-2.9097376682329923e-05
37,7.8457770347595215,-0.5380637049674988,-2.9097376682329923e-05
38,7.8457770347595215,-0.5380637049674988,-2.9097376682329923e-05
39,7.8457770347595215,-0.5380637049674988,-2.9097376682329923e-05
40,7.8457770347595215,-0.3796497881412506,-2.0530678739305586e-05
41,7.8457770347595215,-0.3796497881412506,-2.0530678739305586e-05
42,7.8457770347595215,-0.3796497881412506,-2.0530678739305586e-05
43,7.8457770347595215,-0.3796497881412506,-2.0530678739305586e-05
44,7.8457770347595215,-0.2748929262161255,-1.486564360675402e-05
45,7.8457770347595215,-0.2748929262161255,-1.486564360675402e-05
46,7.8457770347595215,-0.2748929262161255,-1.486564360675402e-05
47,7.8457770347595215,-0.3919939398765564,-2.119822420354467e-05
48,7.8457770347595215,-0.3919939398765564,-2.119822420354467e-05
49,7.8457770347595215,-0.3919939398765564,-2.119822420354467e-05
50,7.8457770347595215,-0.3919939398765564,-2.119822420354467e-05
51,7.8457770347595215,-0.4723109006881714,-2.554159982537385e-05
52,7.8457770347595215,-0.4723109006881714,-2.554159982537385e-05
