,U,delta,r
0,4.77215051651001,-0.17974711954593658,-3.4061497444781708e-06
1,4.77215051651001,-0.17974711954593658,-3.4061497444781708e-06
2,4.77215051651001,-0.17974711954593658,-3.4061497444781708e-06
3,4.77215051651001,-0.33281660079956055,-6.30676731816493e-06
4,4.77215051651001,-0.33281660079956055,-6.30676731816493e-06
5,4.77215051651001,-0.33281660079956055,-6.30676731816493e-06
6,4.77215051651001,-0.33281660079956055,-6.30676731816493e-06
7,4.77215051651001,-0.37201496958732605,-7.049563464534003e-06
8,4.77215051651001,-0.37201496958732605,-7.049563464534003e-06
9,4.77215051651001,-0.37201496958732605,-7.049563464534003e-06
10,4.77215051651001,-0.22977836430072784,-4.354225893621333e-06
11,4.77215051651001,-0.22977836430072784,-4.354225893621333e-06
12,4.77215051651001,-0.22977836430072784,-4.354225893621333e-06
13,4.77215051651001,-0.378390371799469,-7.1703752837493084e-06
14,4.77215051651001,-0.378390371799469,-7.1703752837493084e-06
15,4.77215051651001,-0.378390371799469,-7.1703752837493084e-06
16,4.77215051651001,-0.378390371799469,-7.1703752837493084e-06
17,4.77215051651001,-0.4881587028503418,-9.250449693354312e-06
18,4.77215051651001,-0.4881587028503418,-9.250449693354312e-06
19,4.77215051651001,-0.4881587028503418,-9.250449693354312e-06
20,4.77215051651001,-0.5325560569763184,-1.0091765943798237e-05
21,4.77215051651001,-0.5325560569763184,-1.0091765943798237e-05
22,4.77215051651001,-0.5325560569763184,-1.0091765943798237e-05
23,4.77215051651001,-0.5325560569763184,-1.0091765943798237e-05
24,4.77215051651001,-0.5466504693031311,-1.0358849976910278e-05
25,4.77215051651001,-0.5466504693031311,-1.0358849976910278e-05
26,4.77215051651001,-0.5466504693031311,-1.0358849976910278e-05
27,4.77215051651001,-0.38711416721343994,-7.335688223975012e-06
28,4.77215051651001,-0.38711416721343994,-7.335688223975012e-06
29,4.77215051651001,-0.38711416721343994,-7.335688223975012e-06
30,4.77215051651001,-0.4243801534175873,-8.041866749408655e-06
31,4.77215051651001,-0.4243801534175873,-8.041866749408655e-06
32,4.77215051651001,-0.4243801534175873,-8.041866749408655e-06
33,4.77215051651001,-0.4243801534175873,-8.041866749408655e-06
34,4.77215051651001,-0.39355432987213135,-7.45772740629036e-06
35,4.77215051651001,-0.39355432987213135,-7.45772740629036e-06
36,4.77215051651001,-0.39355432987213135,-7.45772740629036e-06
37,4.77215051651001,-0.39355432987213135,-7.45772740629036e-06
38,4.77215051651001,-0.3548455834388733,-6.724209015374072e-06
39,4.77215051651001,-0.3548455834388733,-6.724209015374072e-06
40,4.77215051651001,-0.3548455834388733,-6.724209015374072e-06
41,4.77215051651001,-0.37426719069480896,-7.0922424129094e-06
42,4.77215051651001,-0.37426719069480896,-7.0922424129094e-06
43,4.77215051651001,-0.37426719069480896,-7.0922424129094e-06
44,4.77215051651001,-0.2315012663602829,-4.386874024930876e-06
45,4.77215051651001,-0.2315012663602829,-4.386874024930876e-06
46,4.77215051651001,-0.2315012663602829,-4.386874024930876e-06
47,4.77215051651001,-0.2315012663602829,-4.386874024930876e-06
48,4.77215051651001,-0.09857598692178726,-1.8679830873225e-06
49,4.77215051651001,-0.09857598692178726,-1.8679830873225e-06
50,4.77215051651001,-0.09857598692178726,-1.8679830873225e-06
51,4.77215051651001,-0.09857598692178726,-1.8679830873225e-06
52,4.77215051651001,0.018217548727989197,3.452166481565655e-07
53,4.77215051651001,0.018217548727989197,3.452166481565655e-07
54,4.77215051651001,0.018217548727989197,3.452166481565655e-07
55,4.77215051651001,-0.0032319200690835714,-6.124383844507975e-08
56,4.77215051651001,-0.0032319200690835714,-6.124383844507975e-08
57,4.77215051651001,-0.0032319200690835714,-6.124383844507975e-08
58,4.77215051651001,-0.0032319200690835714,-6.124383844507975e-08
59,4.77215051651001,-0.0670546367764473,-1.2706636880466249e-06
60,4.77215051651001,-0.0670546367764473,-1.2706636880466249e-06
61,4.77215051651001,-0.0670546367764473,-1.2706636880466249e-06
62,4.77215051651001,0.04018824175000191,7.615541903760459e-07
63,4.77215051651001,0.04018824175000191,7.615541903760459e-07
64,4.77215051651001,0.04018824175000191,7.615541903760459e-07
65,4.77215051651001,0.04660949483513832,8.832348612486385e-07
66,4.77215051651001,0.04660949483513832,8.832348612486385e-07
67,4.77215051651001,0.04660949483513832,8.832348612486385e-07
68,4.77215051651001,0.04660949483513832,8.832348612486385e-07
69,4.77215051651001,0.11620606482028961,2.2020674350642366e-06
70,4.77215051651001,0.11620606482028961,2.2020674350642366e-06
71,4.77215051651001,0.11620606482028961,2.2020674350642366e-06
72,4.77215051651001,0.10483172535896301,1.9865274225594476e-06
73,4.77215051651001,0.10483172535896301,1.9865274225594476e-06
