,U,delta,r
0,7.629816055297852,-0.1306639164686203,-6.8812869358225726e-06
1,7.629816055297852,-0.1306639164686203,-6.8812869358225726e-06
2,7.629816055297852,-0.1306639164686203,-6.8812869358225726e-06
3,7.629816055297852,-0.1354544311761856,-7.1335739448841196e-06
4,7.629816055297852,-0.1354544311761856,-7.1335739448841196e-06
5,7.629816055297852,-0.1354544311761856,-7.1335739448841196e-06
6,7.629816055297852,-0.27745500206947327,-1.4611894584959373e-05
7,7.629816055297852,-0.27745500206947327,-1.4611894584959373e-05
8,7.629816055297852,-0.27745500206947327,-1.4611894584959373e-05
9,7.629816055297852,-0.36833056807518005,-1.9397764845052734e-05
10,7.629816055297852,-0.36833056807518005,-1.9397764845052734e-05
11,7.629816055297852,-0.36833056807518005,-1.9397764845052734e-05
12,7.629816055297852,-0.36833056807518005,-1.9397764845052734e-05
13,7.629816055297852,-0.23195196688175201,-1.221552156493999e-05
14,7.629816055297852,-0.23195196688175201,-1.221552156493999e-05
15,7.629816055297852,-0.23195196688175201,-1.221552156493999e-05
16,7.629816055297852,-0.23195196688175201,-1.221552156493999e-05
17,7.629816055297852,-0.1830202043056488,-9.638579285820015e-06
18,7.629816055297852,-0.1830202043056488,-9.638579285820015e-06
19,7.629816055297852,-0.1830202043056488,-9.638579285820015e-06
20,7.629816055297852,-0.14543801546096802,-7.659349648747593e-06
21,7.629816055297852,-0.14543801546096802,-7.659349648747593e-06
22,7.629816055297852,-0.14543801546096802,-7.659349648747593e-06
23,7.629816055297852,-0.22602109611034393,-1.1903178346983623e-05
24,7.629816055297852,-0.22602109611034393,-1.1903178346983623e-05
25,7.629816055297852,-0.22602109611034393,-1.1903178346983623e-05
26,7.629816055297852,-0.36679530143737793,-1.9316912585054524e-05
27,7.629816055297852,-0.36679530143737793,-1.9316912585054524e-05
28,7.629816055297852,-0.36679530143737793,-1.9316912585054524e-05
29,7.629816055297852,-0.36679530143737793,-1.9316912585054524e-05
30,7.629816055297852,-0.2903386950492859,-1.5290401279344223e-05
31,7.629816055297852,-0.2903386950492859,-1.5290401279344223e-05
32,7.629816055297852,-0.2903386950492859,-1.5290401279344223e-05
33,7.629816055297852,-0.2903386950492859,-1.5290401279344223e-05
34,7.629816055297852,-0.33655524253845215,-1.7724349163472652e-05
35,7.629816055297852,-0.33655524253845215,-1.7724349163472652e-05
36,7.629816055297852,-0.33655524253845215,-1.7724349163472652e-05
37,7.629816055297852,-0.33655524253845215,-1.7724349163472652e-05
38,7.629816055297852,-0.49378085136413574,-2.6004481696872972e-05
39,7.629816055297852,-0.49378085136413574,-2.6004481696872972e-05
40,7.629816055297852,-0.49378085136413574,-2.6004481696872972e-05
41,7.629816055297852,-0.49378085136413574,-2.6004481696872972e-05
42,7.629816055297852,-0.3687133193016052,-1.941792288562283e-05
43,7.629816055297852,-0.3687133193016052,-1.941792288562283e-05
44,7.629816055297852,-0.3687133193016052,-1.941792288562283e-05
45,7.629816055297852,-0.29704511165618896,-1.5643587175873108e-05
46,7.629816055297852,-0.29704511165618896,-1.5643587175873108e-05
47,7.629816055297852,-0.29704511165618896,-1.5643587175873108e-05
48,7.629816055297852,-0.29704511165618896,-1.5643587175873108e-05
49,7.629816055297852,-0.3422059118747711,-1.8021937648882158e-05
50,7.629816055297852,-0.3422059118747711,-1.8021937648882158e-05
51,7.629816055297852,-0.3422059118747711,-1.8021937648882158e-05
52,7.629816055297852,-0.3422059118747711,-1.8021937648882158e-05
53,7.629816055297852,-0.2089013308286667,-1.1001582606695592e-05
54,7.629816055297852,-0.2089013308286667,-1.1001582606695592e-05
55,7.629816055297852,-0.2089013308286667,-1.1001582606695592e-05
56,7.629816055297852,-0.19927296042442322,-1.0494513844605535e-05
57,7.629816055297852,-0.19927296042442322,-1.0494513844605535e-05
58,7.629816055297852,-0.19927296042442322,-1.0494513844605535e-05
59,7.629816055297852,-0.22215358912944794,-1.169949973700568e-05
60,7.629816055297852,-0.22215358912944794,-1.169949973700568e-05
61,7.629816055297852,-0.22215358912944794,-1.169949973700568e-05
62,7.629816055297852,-0.31461963057518005,-1.6569132640142925e-05
63,7.629816055297852,-0.31461963057518005,-1.6569132640142925e-05
64,7.629816055297852,-0.31461963057518005,-1.6569132640142925e-05
65,7.629816055297852,-0.31461963057518005,-1.6569132640142925e-05
66,7.629816055297852,-0.3100464344024658,-1.6328289348166436e-05
67,7.629816055297852,-0.3100464344024658,-1.6328289348166436e-05
