,U,delta,r
0,3.1665475368499756,0.3304564356803894,-2.8052252218913054e-06
1,3.1665475368499756,0.3304564356803894,-2.8052252218913054e-06
2,3.1665475368499756,0.3304564356803894,-2.8052252218913054e-06
3,3.1665475368499756,0.25990256667137146,-2.206297722295858e-06
4,3.1665475368499756,0.25990256667137146,-2.206297722295858e-06
5,3.1665475368499756,0.25990256667137146,-2.206297722295858e-06
6,3.1665475368499756,0.25990256667137146,-2.206297722295858e-06
7,3.1665475368499756,0.21544264256954193,-1.828879817367124e-06
8,3.1665475368499756,0.21544264256954193,-1.828879817367124e-06
9,3.1665475368499756,0.21544264256954193,-1.828879817367124e-06
10,3.1665475368499756,0.15295182168483734,-1.2983989563508658e-06
11,3.1665475368499756,0.15295182168483734,-1.2983989563508658e-06
12,3.1665475368499756,0.15295182168483734,-1.2983989563508658e-06
13,3.1665475368499756,0.25254079699516296,-2.1438040676002856e-06
14,3.1665475368499756,0.25254079699516296,-2.1438040676002856e-06
15,3.1665475368499756,0.25254079699516296,-2.1438040676002856e-06
16,3.1665475368499756,0.25254079699516296,-2.1438040676002856e-06
17,3.1665475368499756,0.1205279603600502,-1.0231548230876797e-06
18,3.1665475368499756,0.1205279603600502,-1.0231548230876797e-06
19,3.1665475368499756,0.1205279603600502,-1.0231548230876797e-06
20,3.1665475368499756,0.28542932868003845,-2.4229927930718986e-06
21,3.1665475368499756,0.28542932868003845,-2.4229927930718986e-06
22,3.1665475368499756,0.28542932868003845,-2.4229927930718986e-06
23,3.1665475368499756,0.11371740698814392,-9.653404049458914e-07
24,3.1665475368499756,0.11371740698814392,-9.653404049458914e-07
25,3.1665475368499756,0.11371740698814392,-9.653404049458914e-07
26,3.1665475368499756,0.1676894873380661,-1.4235062053558067e-06
27,3.1665475368499756,0.1676894873380661,-1.4235062053558067e-06
28,3.1665475368499756,0.1676894873380661,-1.4235062053558067e-06
29,3.1665475368499756,0.3112720251083374,-2.6423697363497922e-06
30,3.1665475368499756,0.3112720251083374,-2.6423697363497922e-06
31,3.1665475368499756,0.3112720251083374,-2.6423697363497922e-06
32,3.1665475368499756,0.3112720251083374,-2.6423697363497922e-06
33,3.1665475368499756,0.32137593626976013,-2.7281414531898918e-06
34,3.1665475368499756,0.32137593626976013,-2.7281414531898918e-06
35,3.1665475368499756,0.32137593626976013,-2.7281414531898918e-06
36,3.1665475368499756,0.19408638775348663,-1.647587851039134e-06
37,3.1665475368499756,0.19408638775348663,-1.647587851039134e-06
38,3.1665475368499756,0.19408638775348663,-1.647587851039134e-06
39,3.1665475368499756,0.19408638775348663,-1.647587851039134e-06
40,3.1665475368499756,0.16529995203018188,-1.4032216313353274e-06
41,3.1665475368499756,0.16529995203018188,-1.4032216313353274e-06
42,3.1665475368499756,0.16529995203018188,-1.4032216313353274e-06
43,3.1665475368499756,0.06633702665567398,-5.631311523757176e-07
44,3.1665475368499756,0.06633702665567398,-5.631311523757176e-07
45,3.1665475368499756,0.06633702665567398,-5.631311523757176e-07
46,3.1665475368499756,0.09327845275402069,-7.918353048808058e-07
47,3.1665475368499756,0.09327845275402069,-7.918353048808058e-07
48,3.1665475368499756,0.09327845275402069,-7.918353048808058e-07
49,3.1665475368499756,0.09327845275402069,-7.918353048808058e-07
50,3.1665475368499756,-0.04320228844881058,3.667416876851348e-07
51,3.1665475368499756,-0.04320228844881058,3.667416876851348e-07
52,3.1665475368499756,-0.04320228844881058,3.667416876851348e-07
53,3.1665475368499756,-0.048609912395477295,4.126466990328481e-07
54,3.1665475368499756,-0.048609912395477295,4.126466990328481e-07
55,3.1665475368499756,-0.048609912395477295,4.126466990328481e-07
56,3.1665475368499756,-0.048609912395477295,4.126466990328481e-07
57,3.1665475368499756,0.04336055368185043,-3.6808518188991e-07
58,3.1665475368499756,0.04336055368185043,-3.6808518188991e-07
59,3.1665475368499756,0.04336055368185043,-3.6808518188991e-07
60,3.1665475368499756,0.12529388070106506,-1.0636123306539957e-06
61,3.1665475368499756,0.12529388070106506,-1.0636123306539957e-06
62,3.1665475368499756,0.12529388070106506,-1.0636123306539957e-06
