,U,delta,r
0,5.412173271179199,0.10949128866195679,3.2298323731083656e-06
1,5.412173271179199,0.10949128866195679,3.2298323731083656e-06
2,5.412173271179199,0.10949128866195679,3.2298323731083656e-06
3,5.412173271179199,0.10949128866195679,3.2298323731083656e-06
4,5.412173271179199,0.21106594800949097,6.226136065379251e-06
5,5.412173271179199,0.21106594800949097,6.226136065379251e-06
6,5.412173271179199,0.21106594800949097,6.226136065379251e-06
7,5.412173271179199,0.37898093461990356,1.1179381544934586e-05
8,5.412173271179199,0.37898093461990356,1.1179381544934586e-05
9,5.412173271179199,0.37898093461990356,1.1179381544934586e-05
10,5.412173271179199,0.37898093461990356,1.1179381544934586e-05
11,5.412173271179199,0.33740612864494324,9.952986147254705e-06
12,5.412173271179199,0.33740612864494324,9.952986147254705e-06
13,5.412173271179199,0.33740612864494324,9.952986147254705e-06
14,5.412173271179199,0.33740612864494324,9.952986147254705e-06
15,5.412173271179199,0.18742020428180695,5.528620931727346e-06
16,5.412173271179199,0.18742020428180695,5.528620931727346e-06
17,5.412173271179199,0.18742020428180695,5.528620931727346e-06
18,5.412173271179199,0.13111218810081482,3.86761712434236e-06
19,5.412173271179199,0.13111218810081482,3.86761712434236e-06
20,5.412173271179199,0.13111218810081482,3.86761712434236e-06
21,5.412173271179199,0.07764876633882523,2.290524662384996e-06
22,5.412173271179199,0.07764876633882523,2.290524662384996e-06
23,5.412173271179199,0.07764876633882523,2.290524662384996e-06
24,5.412173271179199,0.07764876633882523,2.290524662384996e-06
25,5.412173271179199,-0.00975067913532257,-2.876307405585976e-07
26,5.412173271179199,-0.00975067913532257,-2.876307405585976e-07
27,5.412173271179199,-0.00975067913532257,-2.876307405585976e-07
28,5.412173271179199,-0.00975067913532257,-2.876307405585976e-07
29,5.412173271179199,-0.0011179663706570864,-3.297836670412835e-08
30,5.412173271179199,-0.0011179663706570864,-3.297836670412835e-08
31,5.412173271179199,-0.0011179663706570864,-3.297836670412835e-08
