,U,delta,r
0,6.502814769744873,-0.41307422518730164,-1.7887998183141463e-05
1,6.502814769744873,-0.41307422518730164,-1.7887998183141463e-05
2,6.502814769744873,-0.41307422518730164,-1.7887998183141463e-05
3,6.502814769744873,-0.3689935505390167,-1.597910340933595e-05
4,6.502814769744873,-0.3689935505390167,-1.597910340933595e-05
5,6.502814769744873,-0.3689935505390167,-1.597910340933595e-05
6,6.502814769744873,-0.45693764090538025,-1.9787483324762434e-05
7,6.502814769744873,-0.45693764090538025,-1.9787483324762434e-05
8,6.502814769744873,-0.45693764090538025,-1.9787483324762434e-05
9,6.502814769744873,-0.45693764090538025,-1.9787483324762434e-05
10,6.502814769744873,-0.5417118668556213,-2.345859320485033e-05
11,6.502814769744873,-0.5417118668556213,-2.345859320485033e-05
12,6.502814769744873,-0.5417118668556213,-2.345859320485033e-05
13,6.502814769744873,-0.5417118668556213,-2.345859320485033e-05
14,6.502814769744873,-0.6634674072265625,-2.8731165002682246e-05
15,6.502814769744873,-0.6634674072265625,-2.8731165002682246e-05
16,6.502814769744873,-0.6634674072265625,-2.8731165002682246e-05
17,6.502814769744873,-0.7832270264625549,-3.391730206203647e-05
18,6.502814769744873,-0.7832270264625549,-3.391730206203647e-05
19,6.502814769744873,-0.7832270264625549,-3.391730206203647e-05
20,6.502814769744873,-0.7832270264625549,-3.391730206203647e-05
21,6.502814769744873,-0.8032021522521973,-3.478231519693509e-05
22,6.502814769744873,-0.8032021522521973,-3.478231519693509e-05
23,6.502814769744873,-0.8032021522521973,-3.478231519693509e-05
24,6.502814769744873,-0.8032021522521973,-3.478231519693509e-05
25,6.502814769744873,-0.6505417227745056,-2.8171421945444308e-05
26,6.502814769744873,-0.6505417227745056,-2.8171421945444308e-05
27,6.502814769744873,-0.6505417227745056,-2.8171421945444308e-05
28,6.502814769744873,-0.6505417227745056,-2.8171421945444308e-05
29,6.502814769744873,-0.49610820412635803,-2.1483747332240455e-05
30,6.502814769744873,-0.49610820412635803,-2.1483747332240455e-05
31,6.502814769744873,-0.49610820412635803,-2.1483747332240455e-05
32,6.502814769744873,-0.49610820412635803,-2.1483747332240455e-05
33,6.502814769744873,-0.4965532720088959,-2.1503021343960427e-05
34,6.502814769744873,-0.4965532720088959,-2.1503021343960427e-05
35,6.502814769744873,-0.4965532720088959,-2.1503021343960427e-05
36,6.502814769744873,-0.4965532720088959,-2.1503021343960427e-05
37,6.502814769744873,-0.4360283315181732,-1.8882015865528956e-05
38,6.502814769744873,-0.4360283315181732,-1.8882015865528956e-05
39,6.502814769744873,-0.4360283315181732,-1.8882015865528956e-05
40,6.502814769744873,-0.5707318782806396,-2.471529478498269e-05
41,6.502814769744873,-0.5707318782806396,-2.471529478498269e-05
42,6.502814769744873,-0.5707318782806396,-2.471529478498269e-05
43,6.502814769744873,-0.4207514822483063,-1.8220458514406346e-05
44,6.502814769744873,-0.4207514822483063,-1.8220458514406346e-05
45,6.502814769744873,-0.4207514822483063,-1.8220458514406346e-05
46,6.502814769744873,-0.4207514822483063,-1.8220458514406346e-05
47,6.502814769744873,-0.5593838691711426,-2.4223872969741933e-05
48,6.502814769744873,-0.5593838691711426,-2.4223872969741933e-05
49,6.502814769744873,-0.5593838691711426,-2.4223872969741933e-05
50,6.502814769744873,-0.5593838691711426,-2.4223872969741933e-05
51,6.502814769744873,-0.6926721334457397,-2.9995861041243188e-05
52,6.502814769744873,-0.6926721334457397,-2.9995861041243188e-05
53,6.502814769744873,-0.6926721334457397,-2.9995861041243188e-05
54,6.502814769744873,-0.6926721334457397,-2.9995861041243188e-05
55,6.502814769744873,-0.6176620125770569,-2.674758252396714e-05
56,6.502814769744873,-0.6176620125770569,-2.674758252396714e-05
57,6.502814769744873,-0.6176620125770569,-2.674758252396714e-05
58,6.502814769744873,-0.6841961145401001,-2.962881262646988e-05
