,U,delta,r
0,5.975754737854004,0.028111087158322334,1.048999138220097e-06
1,5.975754737854004,0.028111087158322334,1.048999138220097e-06
2,5.975754737854004,0.028111087158322334,1.048999138220097e-06
3,5.975754737854004,-0.0014457212528213859,-5.394883118015059e-08
4,5.975754737854004,-0.0014457212528213859,-5.394883118015059e-08
5,5.975754737854004,-0.0014457212528213859,-5.394883118015059e-08
6,5.975754737854004,-0.0014457212528213859,-5.394883118015059e-08
7,5.975754737854004,-0.10223260521888733,-3.814932824752759e-06
8,5.975754737854004,-0.10223260521888733,-3.814932824752759e-06
9,5.975754737854004,-0.10223260521888733,-3.814932824752759e-06
10,5.975754737854004,0.059142906218767166,2.2069889382692054e-06
11,5.975754737854004,0.059142906218767166,2.2069889382692054e-06
12,5.975754737854004,0.059142906218767166,2.2069889382692054e-06
13,5.975754737854004,0.05328255891799927,1.9883029835909838e-06
14,5.975754737854004,0.05328255891799927,1.9883029835909838e-06
15,5.975754737854004,0.05328255891799927,1.9883029835909838e-06
16,5.975754737854004,0.05328255891799927,1.9883029835909838e-06
17,5.975754737854004,0.11554192751646042,4.311586053518113e-06
18,5.975754737854004,0.11554192751646042,4.311586053518113e-06
19,5.975754737854004,0.11554192751646042,4.311586053518113e-06
20,5.975754737854004,0.2285422682762146,8.528329999535345e-06
21,5.975754737854004,0.2285422682762146,8.528329999535345e-06
22,5.975754737854004,0.2285422682762146,8.528329999535345e-06
23,5.975754737854004,0.2285422682762146,8.528329999535345e-06
24,5.975754737854004,0.07115951180458069,2.6554030227998737e-06
25,5.975754737854004,0.07115951180458069,2.6554030227998737e-06
26,5.975754737854004,0.07115951180458069,2.6554030227998737e-06
27,5.975754737854004,-0.023994583636522293,-8.953867904892832e-07
28,5.975754737854004,-0.023994583636522293,-8.953867904892832e-07
29,5.975754737854004,-0.023994583636522293,-8.953867904892832e-07
30,5.975754737854004,-0.15955214202404022,-5.953880645392928e-06
31,5.975754737854004,-0.15955214202404022,-5.953880645392928e-06
32,5.975754737854004,-0.15955214202404022,-5.953880645392928e-06
33,5.975754737854004,-0.15955214202404022,-5.953880645392928e-06
34,5.975754737854004,-0.19135643541812897,-7.1406957431463525e-06
35,5.975754737854004,-0.19135643541812897,-7.1406957431463525e-06
36,5.975754737854004,-0.19135643541812897,-7.1406957431463525e-06
37,5.975754737854004,-0.13504938781261444,-5.039530606154585e-06
38,5.975754737854004,-0.13504938781261444,-5.039530606154585e-06
39,5.975754737854004,-0.13504938781261444,-5.039530606154585e-06
40,5.975754737854004,-0.020180612802505493,-7.53063886804739e-07
41,5.975754737854004,-0.020180612802505493,-7.53063886804739e-07
42,5.975754737854004,-0.020180612802505493,-7.53063886804739e-07
43,5.975754737854004,-0.059739306569099426,-2.229244273621589e-06
44,5.975754737854004,-0.059739306569099426,-2.229244273621589e-06
45,5.975754737854004,-0.059739306569099426,-2.229244273621589e-06
46,5.975754737854004,-0.0700925663113594,-2.615588527987711e-06
47,5.975754737854004,-0.0700925663113594,-2.615588527987711e-06
48,5.975754737854004,-0.0700925663113594,-2.615588527987711e-06
49,5.975754737854004,-0.014755895361304283,-5.506340130523313e-07
50,5.975754737854004,-0.014755895361304283,-5.506340130523313e-07
51,5.975754737854004,-0.014755895361304283,-5.506340130523313e-07
52,5.975754737854004,0.08426495641469955,3.144448555758572e-06
53,5.975754737854004,0.08426495641469955,3.144448555758572e-06
54,5.975754737854004,0.08426495641469955,3.144448555758572e-06
55,5.975754737854004,-0.017975719645619392,-6.70785652800987e-07
56,5.975754737854004,-0.017975719645619392,-6.70785652800987e-07
57,5.975754737854004,-0.017975719645619392,-6.70785652800987e-07
58,5.975754737854004,-0.15604698657989502,-5.823081664857455e-06
59,5.975754737854004,-0.15604698657989502,-5.823081664857455e-06
60,5.975754737854004,-0.15604698657989502,-5.823081664857455e-06
61,5.975754737854004,-0.22114665806293488,-8.252353836724069e-06
62,5.975754737854004,-0.22114665806293488,-8.252353836724069e-06
63,5.975754737854004,-0.22114665806293488,-8.252353836724069e-06
64,5.975754737854004,-0.22114665806293488,-8.252353836724069e-06
65,5.975754737854004,-0.3298276364803314,-1.2307915312703699e-05
66,5.975754737854004,-0.3298276364803314,-1.2307915312703699e-05
67,5.975754737854004,-0.3298276364803314,-1.2307915312703699e-05
68,5.975754737854004,-0.3298276364803314,-1.2307915312703699e-05
69,5.975754737854004,-0.3600922226905823,-1.3437274901662022e-05
70,5.975754737854004,-0.3600922226905823,-1.3437274901662022e-05
71,5.975754737854004,-0.3600922226905823,-1.3437274901662022e-05
72,5.975754737854004,-0.3600922226905823,-1.3437274901662022e-05
73,5.975754737854004,-0.3742019832134247,-1.3963797755423002e-05
74,5.975754737854004,-0.3742019832134247,-1.3963797755423002e-05
75,5.975754737854004,-0.3742019832134247,-1.3963797755423002e-05
76,5.975754737854004,-0.3742019832134247,-1.3963797755423002e-05
77,5.975754737854004,-0.4729524254798889,-1.764879016263876e-05
78,5.975754737854004,-0.4729524254798889,-1.764879016263876e-05
79,5.975754737854004,-0.4729524254798889,-1.764879016263876e-05
80,5.975754737854004,-0.4729524254798889,-1.764879016263876e-05
81,5.975754737854004,-0.4580933749675751,-1.7094305803766474e-05
82,5.975754737854004,-0.4580933749675751,-1.7094305803766474e-05
83,5.975754737854004,-0.4580933749675751,-1.7094305803766474e-05
84,5.975754737854004,-0.4580933749675751,-1.7094305803766474e-05
85,5.975754737854004,-0.3674398362636566,-1.3711460269405507e-05
86,5.975754737854004,-0.3674398362636566,-1.3711460269405507e-05
87,5.975754737854004,-0.3674398362636566,-1.3711460269405507e-05
88,5.975754737854004,-0.48020127415657043,-1.791928843886126e-05
89,5.975754737854004,-0.48020127415657043,-1.791928843886126e-05
90,5.975754737854004,-0.48020127415657043,-1.791928843886126e-05
91,5.975754737854004,-0.606521725654602,-2.263308851979673e-05
92,5.975754737854004,-0.606521725654602,-2.263308851979673e-05
93,5.975754737854004,-0.606521725654602,-2.263308851979673e-05
94,5.975754737854004,-0.6795378923416138,-2.5357776394230314e-05
95,5.975754737854004,-0.6795378923416138,-2.5357776394230314e-05
96,5.975754737854004,-0.6795378923416138,-2.5357776394230314e-05
97,5.975754737854004,-0.5439993143081665,-2.0299990865169093e-05
98,5.975754737854004,-0.5439993143081665,-2.0299990865169093e-05
99,5.975754737854004,-0.5439993143081665,-2.0299990865169093e-05
100,5.975754737854004,-0.40995699167251587,-1.5298039215849712e-05
101,5.975754737854004,-0.40995699167251587,-1.5298039215849712e-05
102,5.975754737854004,-0.40995699167251587,-1.5298039215849712e-05
103,5.975754737854004,-0.40995699167251587,-1.5298039215849712e-05
104,5.975754737854004,-0.4221445918083191,-1.575283386046067e-05
105,5.975754737854004,-0.4221445918083191,-1.575283386046067e-05
106,5.975754737854004,-0.4221445918083191,-1.575283386046067e-05
107,5.975754737854004,-0.36778661608695984,-1.3724400560022332e-05
108,5.975754737854004,-0.36778661608695984,-1.3724400560022332e-05
109,5.975754737854004,-0.36778661608695984,-1.3724400560022332e-05
110,5.975754737854004,-0.4182903468608856,-1.56090081873117e-05
111,5.975754737854004,-0.4182903468608856,-1.56090081873117e-05
112,5.975754737854004,-0.4182903468608856,-1.56090081873117e-05
113,5.975754737854004,-0.4182903468608856,-1.56090081873117e-05
114,5.975754737854004,-0.537254273891449,-2.004829002544284e-05
115,5.975754737854004,-0.537254273891449,-2.004829002544284e-05
116,5.975754737854004,-0.537254273891449,-2.004829002544284e-05
117,5.975754737854004,-0.579118549823761,-2.1610507246805355e-05
118,5.975754737854004,-0.579118549823761,-2.1610507246805355e-05
119,5.975754737854004,-0.579118549823761,-2.1610507246805355e-05
120,5.975754737854004,-0.6578264832496643,-2.4547587599954568e-05
121,5.975754737854004,-0.6578264832496643,-2.4547587599954568e-05
122,5.975754737854004,-0.6578264832496643,-2.4547587599954568e-05
123,5.975754737854004,-0.4859048128128052,-1.813212293200195e-05
124,5.975754737854004,-0.4859048128128052,-1.813212293200195e-05
125,5.975754737854004,-0.4859048128128052,-1.813212293200195e-05
